tick,angle,x,y,vx,vy
225,17.910782740574419,281.75034887510304,5.6784059353058618,0.36873821365684095,0.88572463607699492
226,17.531393407814932,282.11144161100469,6.5354101165448304,0.36109273590166924,0.8570041812389686
227,17.155015385688884,282.46512865732831,7.3639147540612706,0.35368704632364234,0.82850463751644032
228,16.7839454,282.81163934523425,8.1641542233050455,0.34651068790595707,0.8002394692437742
229,16.398419860000001,283.15119871465737,8.9363703646129551,0.33955936942313319,0.7722161413079095
230,16.036622210065076,283.48401974548341,9.6808182882030582,0.33282103082603604,0.74444792359010303
231,15.664622835505213,283.81031054784137,10.397759520811785,0.3262908023579334,0.71694123260872733
232,15.281406990000001,284.13027446737459,11.08746127169359,0.31996391953320819,0.68970175088180496
233,14.905840570000001,284.44410596501393,11.7501993490971,0.31383149763933449,0.66273807740351098
234,14.536583119480412,284.75199206385923,12.386256306693594,0.30788609884528856,0.63605695759649461
235,14.13914289,285.0541198040047,12.995914208745683,0.30212774014545496,0.60965790205208914
236,13.760712376068795,285.35066501357704,13.579464262161338,0.29654520957232916,0.58355005341565469
237,13.357212410000001,285.64180373635975,14.137195696808472,0.29113872278271685,0.55773143464713415
238,12.958069200000001,285.92770525638804,14.669401804737472,0.28590152002827118,0.53220610792899903
239,12.511212759999999,286.20854096827952,15.176370553375653,0.28083571189146256,0.50696874863818175
240,12.075910601290502,286.48447470223073,15.658393702411191,0.27593373395121262,0.482023149035538
241,11.59743997,286.75567230610795,16.115755958441746,0.27119760387722935,0.45736225603055597
242,11.10277939,287.02229683988418,16.548739180547361,0.26662453377623441,0.43298322210561574
243,10.575207989738828,287.28451131655669,16.957618145448752,0.26221447667250974,0.40887896490139014
244,9.98352635,287.54248389187103,17.342652185580633,0.25797257531431506,0.38503404013188058
245,9.3409867799999997,287.79638485795061,17.704086456509998,0.25390096607955676,0.36143427092936514
246,8.6316246099999994,288.04638901961073,18.042145474304427,0.25000416166010941,0.33805901779442943
247,7.7994382860624967,288.29268469740907,18.357013507023971,0.24629567779831651,0.3148680327195465
248,6.8136962900000002,288.53547632030984,18.648820027428396,0.24279162290075351,0.29180652040442318
249,5.6497681899999996,288.77498857543105,18.917616811336046,0.23951225512123175,0.26879678390764961
250,4.1420857800000004,289.01148917435307,19.163300103790071,0.23650059892202474,0.24568329245402484
251,2.16759105,289.2453064503535,19.385505818119064,0.23381727600043473,0.22220571432899452
252,0,289.47678555582377,19.583667422018248,0.23147910547028569,0.19816160389918258
253,0,289.70594987244692,19.758265797237609,0.2291643166231396,0.17459837521936183
254,0,289.93282254808929,19.909772207901312,0.22687267564238944,0.15150641066370457
