tick,pitchDeg_internal,angleDeg_pass_to_stepElytra2D,vx_after,vy_after,x_after,relative_y_after
199,-30.80401960318303,30.80401960318303,0.6964241464923484,1.6244904277335595,268.72175035401034,-26.875606431659342
200,-30.125518666266167,30.125518666266167,0.6770025731692496,1.6014343105061088,269.3987529271796,-25.274172121153235
201,-29.468957007819355,29.468957007819355,0.6583625548219845,1.577353206379562,270.05711548200156,-23.696818914773672
202,-28.83305512099661,28.83305512099661,0.6404631866774388,1.5523581993129567,270.697578668679,-22.144460715460717
203,-28.21663836190605,28.21663836190605,0.6232662247068,1.5265516986271648,271.3208448933858,-20.61790901683355
204,-27.618633894275114,27.618633894275114,0.6067358753909107,1.5000281469414805,271.92758076877675,-19.11788086989207
205,-27.037963021044874,27.037963021044874,0.5908386376373049,1.4728746286130157,272.51841940641407,-17.645006241279052
206,-26.47373876274809,26.47373876274809,0.5755430897750715,1.4451714987617008,273.09396249618914,-16.19983474251735
207,-25.925027027212636,25.925027027212636,0.5608197715434315,1.4169928738842617,273.65478226773257,-14.782841868633088
208,-25.391002695719152,25.391002695719152,0.5466410234868788,1.388407137119775,274.20142329121944,-13.394434731513314
209,-24.870858898281313,24.870858898281313,0.532980867045109,1.3594773712000026,274.73440415826457,-12.034957360313312
210,-24.363874250442308,24.363874250442308,0.5198148724601334,1.3302617772560117,275.2542190307247,-10.704695583057301
211,-23.869315765401538,23.869315765401538,0.5071200656057824,1.300814030223306,275.76133909633046,-9.403881552833996
212,-23.386537463711505,23.386537463711505,0.4948748120364273,1.2711836349583139,276.2562139083669,-8.132697917875682
213,-22.914878208420575,22.914878208420575,0.4830587390650559,1.241416224779658,276.7392726474319,-6.8912816930960235
214,-22.453728672022464,22.453728672022464,0.4716526439483708,1.2115538554678054,277.21092529138025,-5.679727837628218
215,-22.0024760114611,22.0024760114611,0.46063842388420984,1.1816352616483263,277.6715637152645,-4.498092575979892
216,-21.560533725966167,21.560533725966167,0.44999900244039626,1.151696101406663,278.1215627177049,-3.346396474573229
217,-21.1273352694638,21.1273352694638,0.43971826274982256,1.1217691803015748,278.5612809804547,-2.224627294271654
218,-20.70234014048991,20.70234014048991,0.4297809836834047,1.0918846594559528,278.9910619641381,-1.1327426348157013
219,-20.28498501540666,20.28498501540666,0.42017279269006474,1.0620702369143669,279.41123475682815,-0.0706723979013344
220,-19.874740956287752,19.874740956287752,0.4108801071938684,1.0323513282943952,279.822114864022,0.9616789303930608
221,-19.471063673728665,19.471063673728665,0.4018900921419676,1.0027512229192617,280.224004956164,1.9644301533123225
222,-19.073389692822133,19.073389692822133,0.39319062089402645,0.9732912280286145,280.617195577058,2.937721381340937
223,-18.681168457545994,18.681168457545994,0.38477023086299894,0.9439908088192606,281.001965807921,3.881712190160197
224,-18.293834014572568,18.293834014572568,0.37661808853216683,0.9148677122234986,281.37858389645316,4.796579902383696
225,-17.91078274057442,17.91078274057442,0.3687239614318298,0.8859380774099647,281.747307857885,5.682517979793661
