tick,angle,x,y,vx,vy
210,-52.353974897668394,372.79217042394163,-207.7210970246214,2.9248604277280483,-0.96188387466712943
211,-52.349184638654464,375.72168398734391,-208.68291004575786,2.92951356340226,-0.96181302113647638
212,-52.343774526051718,378.65581003527888,-209.6446417112613,2.9341260479349898,-0.96173166550342815
213,-52.337715475508489,381.59450797244767,-210.60628211476708,2.938697937168814,-0.9616404035057744
214,-52.331026466282644,384.53773728104738,-211.56782190755072,2.9432293085997312,-0.96153979278364521
215,-52.323738231263391,387.48545754360504,-212.52925225790327,2.9477202625576333,-0.96143035035253643
216,-52.315864421875673,390.43763668105089,-213.49055033409704,2.9521791374458686,-0.96129807619375962
217,-52.307397656962763,393.3942339310297,-214.45170912141231,2.956597249978822,-0.96115878731528037
218,-52.298330200559249,396.35521694884045,-215.41270747313055,2.9609830178107259,-0.96099835171825854
219,-52.288660302798966,399.32055299783673,-216.37352545582291,2.9653360489962646,-0.96081798269235053
220,-52.278388558514798,402.29020899806591,-217.33414427239308,2.9696560002291701,-0.96061881657015058
221,-52.267515277466288,405.26414334413437,-218.29456069244782,2.9739343460684782,-0.96041642005474492
222,-52.256040240708089,408.24233119010319,-219.25474266575037,2.9781878459688209,-0.96018197330255739
223,-52.243963410186026,411.22473863545747,-220.2146744670062,2.9824074453542888,-0.95993180125584221
224,-52.231287188438976,414.21133158490932,-221.17434127252213,2.9865929494518682,-0.95966680551591188
225,-52.218015419702098,417.2020757823592,-222.13372910521048,2.9907441974498612,-0.95938783268833838
226,-52.204154964253199,420.19694506198397,-223.09281028725405,2.9948692796247744,-0.95908118204357595
227,-52.189720906840193,423.19591258847669,-224.05155871153354,2.9989675264927209,-0.95874842427949458
228,-52.17472925120363,426.19894267715819,-225.00996428545602,3.003030088681522,-0.95840557392246861
229,-52.159187349120053,429.20600787402572,-225.96800299404072,3.0070651968675146,-0.95803870858470286
230,-52.143095040892071,432.21708018110161,-226.92565219937552,3.0110723070758736,-0.95764920533479492
231,-52.126455007293714,435.23213110896097,-227.88289055953183,3.0150509278593431,-0.95723836015629682
232,-52.109283018508961,438.25113171033564,-228.83969797985156,3.0190006013746733,-0.95680742031972377
233,-52.091598166353243,441.27406085263908,-229.79604101801172,3.0229291423034503,-0.95634303816016208
234,-52.073414200431415,444.3008882560888,-230.75190265601651,3.0268274034497384,-0.95586163800478785
235,-52.054738068685197,447.3315833411545,-231.70726688246677,3.0306950850656857,-0.95536422645025421
236,-52.035578036374673,450.36612348154028,-232.66210412044134,3.0345401403857624,-0.95483723797458098
237,-52.015954018695716,453.4044770527513,-233.61640099433984,3.0383535712110175,-0.95429687389850593
238,-51.995890634846369,456.44662046503493,-234.57013043567281,3.0421434122836359,-0.95372944133296433
239,-51.97540880625489,459.49252941973998,-235.52326695123233,3.0459089547050513,-0.95313651555952683
240,-51.95452246290634,462.54217078008617,-236.47580101154458,3.0496413603461878,-0.95253406031223598
241,-51.933244948692874,465.59551956926089,-237.42770919622359,3.0533487891747138,-0.95190818467901794
242,-51.911591629769589,468.65255022988089,-238.3789694630652,3.0570306606199726,-0.95126026684160714
243,-51.889579107752539,471.71323668470103,-239.32956105308654,3.0606864548201509,-0.95059159002132909
244,-51.867226670620767,474.77755236226051,-240.2794644563908,3.0643156775594598,-0.94990340330426182
245,-51.844561204583357,477.84547025792642,-241.22866131496576,3.0679178956659396,-0.94919685857497804
246,-51.821610473850612,480.91697113796602,-242.17711990292287,3.0715008800395749,-0.94845858795710369
247,-51.798393367481772,483.99202666778342,-243.12482482479234,3.0750555298174214,-0.94770492186946609
248,-51.774920808407948,487.07060822560135,-244.07176161702469,3.0785815578179339,-0.94693679223234228
249,-51.751206981266932,490.15268693039985,-245.01791670528607,3.0820787047984814,-0.94615508826137851
250,-51.727281670765393,493.23824182995156,-245.96326289165719,3.0855548995517168,-0.94534618637113599
251,-51.70317888175542,496.32724305217283,-246.90778904315005,3.0890012222212588,-0.9445261514928559
252,-51.67892979830404,499.41966872916498,-247.85147028234169,3.0924256769921565,-0.94368123919163349
253,-51.654561890530076,502.51548816356006,-248.79429766624341,3.0958194343950631,-0.94282738390171217
254,-51.63010077448925,505.61467873517171,-249.73624838716361,3.0991905716116661,-0.94195072092019283
255,-51.605561024548194,508.71720908095017,-250.67731544522033,3.1025303457784443,-0.94106705805673019
256,-51.580952632814842,511.82304785341796,-251.61749230660692,3.1058387724677834,-0.94017686138659995
257,-51.556294651566269,514.93217184488128,-252.55675846292561,3.1091239914632967,-0.93926615631868371
258,-51.531623838354648,518.04454921571539,-253.4951090467938,3.1123773708340599,-0.93835058386818393
259,-51.506978348731934,521.16015629980586,-254.43252515823616,3.1156070840905161,-0.93741611144237413
260,-51.482389043464437,524.2789608666609,-255.36900344036999,3.1188045668550659,-0.93647828213382067
261,-51.457882182523981,527.40093890737796,-256.30452641791794,3.1219780407171185,-0.93552297754795111
262,-51.433483752972336,530.52605791472308,-257.23909206132839,3.1251190073451212,-0.93456564341044213
263,-51.409219148418082,533.65429363081046,-258.17268417037315,3.1282357160873309,-0.93359210904473378
264,-51.385113728987285,536.7856133549609,-259.10530191020609,3.1313197241504991,-0.93261773983292973
265,-51.361194380167291,539.91998461811829,-260.03694456758944,3.1343712631573739,-0.93164265738333563
266,-51.337489402887755,543.05738323426863,-260.96759718428859,3.13739861615037,-0.93065261669917621
267,-51.314026058176971,546.19777662927083,-261.89726008870383,3.1403933950022473,-0.92966290441522803
268,-51.290826606401296,549.34113250121015,-262.82593365977522,3.1433558719393111,-0.92867357107138593
269,-51.267911963013276,552.48741882712432,-263.75361831032257,3.1462863259141094,-0.92768465054732474
270,-51.245306670736298,555.63661186362276,-264.68030018631083,3.1491930364984424,-0.92668187598827267
271,-51.223040211158235,558.78867954724331,-265.60598061678178,3.1520676836205332,-0.92568043047093151
272,-51.201142828013495,561.94359010814401,-266.53066093741342,3.1549105609006682,-0.92468032063164773
273,-51.179647697224226,565.1013120878896,-267.45434245357586,3.1577219797455722,-0.92368151616245009
274,-51.158589222150155,568.26180633242416,-268.37704076608253,3.1604942445345428,-0.9226983125066438
275,-51.137994205619435,571.42504256236475,-269.29875631675515,3.1632362299406274,-0.92171555067260325
276,-51.11787408393085,574.59099075201334,-270.21948959084085,3.1659481896485362,-0.92073327408572636
277,-51.098239201378306,577.75961317393501,-271.13925536939144,3.1686224219216794,-0.91976577855055963
278,-51.079108868243821,580.93088089882906,-272.05805336636473,3.1712677248940944,-0.91879799697330633
279,-51.060508243610975,584.10475726526454,-272.97589763532903,3.1738763664355263,-0.91784426896427929
280,-51.042459590947615,587.28121437622258,-273.89278719040726,3.1764571109580442,-0.91688955507824899
281,-51.02497598388031,590.46021658501832,-274.80873540726282,3.179002208795731,-0.91594821685554295
282,-51.008068420990114,593.64172901960444,-275.72375493760956,3.1815124345860921,-0.91501953034673478
283,-50.991741084565014,596.82571756538107,-276.63785772356363,3.1839885457766255,-0.91410278595405736
284,-50.975991617966528,600.01214882341765,-277.5510550564652,3.1864312580365293,-0.9131973329015679
285,-50.96081651069079,603.20098218442615,-278.46337181098647,3.1888333610085278,-0.91231675452129779
286,-50.946208021096183,606.39218619099404,-279.37481722844569,3.1912040065678866,-0.91144541745919427
287,-50.932157038060758,609.58572997989211,-280.28540005954795,3.1935437888980447,-0.91058283110225169
288,-50.918649102182286,612.78157539029098,-281.19514275545822,3.1958454103988778,-0.90974269591027668
289,-50.905662222993179,615.97968540672207,-282.10406648002873,3.1981100164310381,-0.90892372457049109
290,-50.893171857415453,619.18003197056157,-283.01217701470972,3.2003465638395507,-0.90811053468098357
291,-50.881138603345093,622.38257961161821,-283.91949399880514,3.2025476410566944,-0.90731698409543871
292,-50.869516327438269,625.58729388881841,-284.82603593354645,3.2047142772002166,-0.90654193474129385
293,-50.858258910078568,628.7941413305075,-285.73182026620617,3.2068474416891171,-0.90578433265971647
294,-50.84732033011209,632.00308939821855,-286.63686343335564,3.2089480677109998,-0.9050431671494813
295,-50.836653554169601,635.21410643481681,-287.541180933107,3.2110170365983075,-0.90431749975135056
