tick,angle
1111,-60.761416950543712
1112,-60.714023467225985
1113,-60.659139219018918
1114,-60.599773627368499
1115,-60.535617868494164
1116,-60.471659475981077
1117,-60.409306014364667
1118,-60.351061519994403
1119,-60.295734970481597
1120,-60.247138825982518
1121,-60.205395657301068
1122,-60.171720171546532
1123,-60.143754241786375
1124,-60.124311907476468
1125,-60.112761531591858
1126,-60.109798606873895
1127,-60.112761531591858
1128,-60.124311907476468
1129,-60.143754241786375
1130,-60.171720171546532
1131,-60.205395657301068
1132,-60.247138825982518
1133,-60.295734970481597
1134,-60.351061519994403
1135,-60.409306014364667
1136,-60.471659475981077
1137,-60.535617868494164
1138,-60.599773627368499
1139,-60.659139219018918
1140,-60.714023467225985
1141,-60.761416950543712
1142,-60.799235200870363
1143,-60.825349150442847
1144,-60.838525396678705
1145,-60.838525396678705
1146,-60.825349150442847
1147,-60.800360597053832
1148,-60.762131996420791
1149,-60.715145417876236
1150,-60.660870241909542
1151,-60.602399766587112
1152,-60.53953511693787
1153,-60.477404606260244
1154,-60.417590075129759
1155,-60.362804680666464
1156,-60.312097829214331
1157,-60.269548609962541
1158,-60.23555698695295
1159,-60.211606785277993
1160,-60.195568961577607
1161,-60.190418504610221
1162,-60.195568961577607
1163,-60.211606785277993
1164,-60.23555698695295
1165,-60.269548609962541
1166,-60.312097829214331
1167,-60.362804680666464
1168,-60.417590075129759
1169,-60.477404606260244
1170,-60.53953511693787
1171,-60.602399766587112
1172,-60.660870241909542
1173,-60.715145417876236
1174,-60.762131996420791
1175,-60.800360597053832
1176,-60.825349150442847
1177,-60.838525396678705
1178,-60.838525396678705
1179,-60.825349150442847
1180,-60.799235200870363
1181,-60.761416950543712
1182,-60.714023467225985
1183,-60.659139219018918
1184,-60.599773627368499
1185,-60.535617868494164
1186,-60.471659475981077
1187,-60.409306014364667
1188,-60.351061519994403
1189,-60.295734970481597
1190,-60.247138825982518
1191,-60.205395657301068
1192,-60.171720171546532
1193,-60.143754241786375
1194,-60.124311907476468
1195,-60.112761531591858
1196,-60.109798606873895
1197,-60.112761531591858
1198,-60.124311907476468
1199,-60.143754241786375
1200,-60.171720171546532
1201,-60.205395657301068
1202,-60.247138825982518
1203,-60.295734970481597
1204,-60.351061519994403
1205,-60.409306014364667
1206,-60.471659475981077
1207,-60.535617868494164
1208,-60.599773627368499
1209,-60.659139219018918
1210,-60.714023467225985
1211,-60.761416950543712
1212,-60.799235200870363
1213,-60.825349150442847
1214,-60.838525396678705
1215,-60.838525396678705
1216,-60.825349150442847
1217,-60.800360597053832
1218,-60.762131996420791
1219,-60.715145417876236
1220,-60.660870241909542
1221,-60.602399766587112
1222,-60.53953511693787
1223,-60.477404606260244
1224,-60.417590075129759
1225,-60.362804680666464
1226,-60.312097829214331
1227,-60.269548609962541
1228,-60.23555698695295
1229,-60.211606785277993
1230,-60.195568961577607
1231,-60.190418504610221
1232,-60.195568961577607
1233,-60.211606785277993
1234,-60.23555698695295
1235,-60.269548609962541
1236,-60.312097829214331
1237,-60.362804680666464
1238,-60.417590075129759
1239,-60.477404606260244
1240,-60.53953511693787
1241,-60.602399766587112
1242,-60.660870241909542
1243,-60.715145417876236
1244,-60.762131996420791
1245,-60.800360597053832
1246,-60.825349150442847
1247,-60.838525396678705
