tick,angle,x,y,vx,vy,min_y
75,-26.144786745916157,30.108060872667131,-12.217623095396005,0.83683505312440687,-0.25500973019004453,-12.217623095396005
76,-26.507993319095419,30.957003618535868,-12.476321635957987,0.84894274586873619,-0.25869854056198144,-12.476321635957987
77,-26.866621873450192,31.818087968935394,-12.738758785976907,0.86108435039952691,-0.26243715001891943,-12.738758785976907
78,-27.220288230432576,32.691346438705175,-13.004987210710656,0.87325846976978094,-0.26622842473374797,-13.004987210710656
79,-27.568588484389213,33.576813785496896,-13.275049108708835,0.88546734679172079,-0.27006189799817909,-13.275049108708835
80,-27.911098928891111,34.474522809746574,-13.548990054796127,0.89770902424967791,-0.27394094608729253,-13.548990054796127
81,-28.247376099992039,35.384508233887097,-13.826845245570482,0.90998542414052563,-0.27785519077435605,-13.826845245570482
82,-28.576956959872398,36.306804253305046,-14.108646855070148,0.92229601941794925,-0.28180160949966671,-14.108646855070148
83,-28.899359252036135,37.241446348883677,-14.394417197268627,0.9346420955786281,-0.28577034219847836,-14.394417197268627
84,-29.214082062515143,38.188466825051833,-14.684183177977978,0.94702047616815699,-0.289765980709352,-14.684183177977978
85,-29.520606632117271,39.147899184757115,-14.977961721308493,0.95943235970527996,-0.29377854333051423,-14.977961721308493
86,-29.818397470771725,40.119777664394903,-15.275760260865603,0.97187847963778506,-0.29779853955711061,-15.275760260865603
87,-30.106903839727217,41.104136833145944,-15.577577144881712,0.98435916875104046,-0.30181688401610901,-15.577577144881712
88,-30.38556167912467,42.101009053560929,-15.883409331742493,0.99687222041498602,-0.3058321868607819,-15.883409331742493
89,-30.653796076741365,43.110426758400862,-16.193244887436006,1.009417704839932,-0.30983555569351218,-16.193244887436006
90,-30.911024396222317,44.132422119918843,-16.50706336165775,1.0219953615179824,-0.31381847422174575,-16.50706336165775
91,-31.156660209645864,45.16702908277631,-16.824828555511004,1.0346069628574679,-0.31776519385325652,-16.824828555511004
92,-31.39011821368041,46.214278008591727,-17.146504520688222,1.047248925815415,-0.32167596517721658,-17.146504520688222
93,-31.610820353196921,47.274200678195363,-17.472039952698804,1.0599226696036377,-0.32553543201058122,-17.472039952698804
94,-31.818203430820517,48.346827256908838,-17.80137667081312,1.0726265787134717,-0.3293367181143162,-17.80137667081312
95,-32.011728552500642,49.432188630935457,-18.134442023563516,1.0853613740266179,-0.33306535275039389,-18.134442023563516
96,-32.190892851370492,50.530313358931402,-18.471157443832986,1.0981247279959432,-0.33671542026947027,-18.471157443832986
97,-32.355244051119286,51.641230156040585,-18.811430670069392,1.1109167971091845,-0.3402732262364046,-18.811430670069392
98,-32.504398586820336,52.764967416332603,-19.155156403527251,1.1237372602920142,-0.34372573345785973,-19.155156403527251
99,-32.638064207717242,53.901552764346306,-19.502216960651936,1.1365853480137063,-0.34706055712468664,-19.502216960651936
100,-32.756068261203644,55.051009991606868,-19.852490917533618,1.1494572272605612,-0.35027395688168339,-19.852490917533618
101,-32.858393227679109,56.21336449312102,-20.205836915326032,1.1623545015141492,-0.35334599779241338,-20.205836915326032
102,-32.94522157819992,57.388636980376091,-20.562111144621358,1.1752724872550715,-0.35627422929532637,-20.562111144621358
103,-33.016992718244666,58.576846344820694,-20.921159105927966,1.1882093644446063,-0.35904796130660632,-20.921159105927966
104,-33.074475741730872,59.778006521305286,-21.282824396274261,1.2011601764845925,-0.36166529034629619,-21.282824396274261
105,-33.118863074731301,60.992129402850964,-21.646940408841932,1.2141228815456806,-0.36411601256766923,-21.646940408841932
106,-33.151892027134132,62.219221649247729,-22.013339190128665,1.2270922463967617,-0.36639878128673392,-22.013339190128665
107,-33.176004088762674,63.459284798449239,-22.381851398414916,1.2400631492015117,-0.36851220828625164,-22.381851398414916
108,-33.194555977509232,64.712312512469708,-22.752314565549426,1.2530277140204631,-0.3704631671345085,-22.752314565549426
109,-33.212102742003225,65.978285411863908,-23.12458905610427,1.2659728993942028,-0.37227449055484541,-23.12458905610427
110,-33.234782933541183,67.257175479032213,-23.498547748519346,1.2788900671683103,-0.37395869241507496,-23.498547748519346
111,-33.270851221833041,68.548941141749211,-23.87409162291905,1.2917656627169993,-0.37554387439970177,-23.87409162291905
112,-33.331428809423862,69.853520329325576,-24.2511725432067,1.3045791875763648,-0.37708092028765,-24.2511725432067
113,-33.431583945583064,71.170824831094052,-24.629814273043309,1.3173045017684719,-0.37864172983661043,-24.629814273043309
114,-33.591927915894097,72.500738675714899,-25.010123695805429,1.3299138446208403,-0.38030942276212021,-25.010123695805429
115,-33.841044777495831,73.843104958876424,-25.392335597005527,1.3423662831615295,-0.38221190120009679,-25.392335597005527
116,-34.219327375178182,75.197708468381549,-25.776872470473595,1.3546035095051236,-0.38453687346806897,-25.776872470473595
117,-34.785309287255089,76.564253856222038,-26.164420140504713,1.3665453878404852,-0.38754767003111695,-26.164420140504713
118,-35.626715943236547,77.942325643557666,-26.556056566165701,1.3780717873356314,-0.39163642566098567,-26.556056566165701
119,-36.881189988251343,79.33131499445139,-26.95347398897713,1.3889893508937292,-0.3974174228114285,-26.95347398897713
120,-38.779099648740711,80.73029308459914,-27.359342241778887,1.398978090147754,-0.40586825280175759,-27.359342241778887
121,-41.744992142278441,82.137725772954781,-27.778071086639393,1.4074326883556338,-0.41872884486050638,-27.778071086639393
122,-46.695843495393675,83.550807717655175,-28.217466953372728,1.4130819447003946,-0.43939586673333481,-28.217466953372728
123,0,84.990691028505012,-28.622654115717584,1.439883310849833,-0.40518716234485402,-28.622654115717584
124,0,86.454059696508011,-28.997669200204566,1.4633686680029996,-0.37501508448698267,-28.997669200204566
125,0,87.937990536153592,-29.346072511502967,1.483930839645575,-0.34840331129840207,-29.346072511502967
126,0,89.439906816907467,-29.671004238392221,1.5019162807538773,-0.32493172688925265,-29.671004238392221
127,0,90.957537366339082,-29.975234027429689,1.517630549431618,-0.30422978903746639,-29.975234027429689
128,0,92.488880499231158,-30.261204706926506,1.5313431328920817,-0.28597067949681859,-30.261204706926506
129,0,94.032172203204127,-30.531070851495034,1.5432917039729703,-0.26986614456852881,-30.531070851495034
130,0,95.58585807858519,-30.78673279598036,1.5536858753810672,-0.25566194448532459,-30.78673279598036
131,0,97.148568589519797,-31.029866635748466,1.5627105109346047,-0.24313383976810718,-31.029866635748466
132,0,98.719097235597417,-31.261950686940928,1.5705286460776156,-0.23208405119246225,-31.261950686940928
133,0,100.2963812993696,-31.484288824419988,1.5772840637721817,-0.22233813747906125,-31.484288824419988
134,0,101.87948486580359,-31.698031065836531,1.5831035664339976,-0.21374224141654186,-31.698031065836531
135,0,103.46758384558174,-31.904191726778372,1.5880989797781462,-0.20616066094184143,-31.904191726778372
136,0,105.05995276579144,-32.103665433611383,1.5923689202096902,-0.19947370683300919,-32.103665433611383
137,11.88979146379647,106.64364992775778,-32.259267761357961,1.5836971619663363,-0.15560232774657709,-32.259267761357961
138,23.779582927592941,108.20258604273894,-32.345620016667716,1.5589361149811642,-0.086352255309753434,-32.345620016667716
139,35.669374391389404,109.72099015396962,-32.347621389325802,1.5184041112306859,-0.0020013726580870484,-32.347621389325802
140,47.559165855185881,111.18649570298797,-32.258215969994609,1.4655055490183424,0.089405419331193739,-32.347621389325802
141,59.448957318982345,112.59236731719734,-32.075499869407587,1.405871614209377,0.18271610058702517,-32.347621389325802
142,59.448957318941062,113.9410316037049,-31.80778118665171,1.3486642865075509,0.26771868275587857,-32.347621389325802
143,56.724957149000872,115.23602469220157,-31.464684049984175,1.2949930884966721,0.34309713666753483,-32.347621389325802
144,54.33700754504558,116.4805718682656,-31.054891139306608,1.2445471760640332,0.40979291067756762,-32.347621389325802
145,52.198196738079062,117.67762761388965,-30.586257861824183,1.197055745624062,0.46863327748242539,-32.347621389325802
146,50.257948025690254,118.8299083505535,-30.065907600656043,1.1522807366638381,0.52035026116813898,-32.347621389325802
147,48.482404232310813,119.93991955568359,-29.500312169069879,1.1100112051300983,0.56559543158616499,-32.347621389325802
148,46.847026087612981,121.00997048547582,-28.89534966402892,1.0700509297922292,0.60496250504095894,-32.347621389325802
149,45.333082854750629,122.04219958051718,-28.256372907207869,1.0322290950413526,0.63897675682105315,-32.347621389325802
150,43.925745011233097,123.03858628386374,-27.588255015085331,0.99638670334656143,0.66811789212253958,-32.347621389325802
151,42.612947265929947,124.00096765792777,-26.895438320734634,0.96238137406404389,0.6928166943506967,-32.347621389325802
152,41.384663661581115,124.93105169259915,-26.181975686374926,0.93008403467138268,0.71346263435970803,-32.347621389325802
153,40.232421090275025,125.8304250312691,-25.45156213083645,0.89937333866995262,0.73041355553847687,-32.347621389325802
154,39.14895931207117,126.70056995183651,-24.707575812619719,0.87014492056741832,0.74398631821673078,-32.347621389325802
155,38.127985423931442,127.54286833022603,-23.953100402278768,0.8422983783895136,0.754475410340953,-32.347621389325802
156,37.16399165015747,128.35861013437628,-23.190951628439109,0.81574180415023845,0.76214877383965962,-32.347621389325802
157,36.252116987506319,129.14900360928618,-22.423703981727236,0.79039347490991607,0.76724764671187318,-32.347621389325802
158,35.388040075005989,129.91518025010015,-21.653709707525696,0.7661766408139592,0.76999427420154043,-32.347621389325802
159,34.567894822092583,130.65820380960375,-20.883121041002155,0.74302355950358911,0.77058866652353997,-32.347621389325802
160,33.78820297180976,131.37907222138767,-20.113903281230435,0.7208684117839208,0.76921775977172135,-32.347621389325802
161,33.045819490186233,132.07872366685723,-19.347851619440242,0.69965144546955838,0.76605166179019291,-32.347621389325802
162,32.337887826896761,132.75804216894059,-18.586606297550183,0.67931850208335054,0.76124532189005778,-32.347621389325802
163,31.66180287959412,133.41786077044173,-17.831664339250729,0.65981860150113192,0.75494195829945454,-32.347621389325802
164,31.015180046809125,134.05896452327977,-17.084390454167682,0.64110375283803378,0.7472738850830466,-32.347621389325802
165,30.395829147263846,134.68209708525305,-16.346030607893262,0.62313256197328071,0.73835984627441997,-32.347621389325802
166,29.801732269577595,135.28796116914151,-15.617718947123764,0.60586408388844903,0.72831166076949694,-32.347621389325802
167,29.23102482514193,135.87722268596448,-14.900487738321972,0.58926151682298156,0.7172312088017917,-32.347621389325802
168,28.68197923419169,136.45051277691965,-14.19527476054667,0.5732900909551748,0.70521297777530179,-32.347621389325802
169,28.152990793124204,137.00842972936238,-13.502930203292671,0.557916952442717,0.69234455725400057,-32.347621389325802
170,27.642565361658967,137.55154247278864,-12.824224411056893,0.54311274342625571,0.67870579223577843,-32.347621389325802
171,27.149308577796695,138.0803921244985,-12.159853508613374,0.52884965170985321,0.66437090244351849,-32.347621389325802
172,26.671916363910039,138.59549344957259,-11.510444670102309,0.51510132507409734,0.64940883851106401,-32.347621389325802
173,26.209166528471773,139.09733624133608,-10.87656103674372,0.501842791763499,0.63388363335859044,-32.347621389325802
174,25.759911303906254,139.58638816899341,-10.258707329204961,0.48905192765732769,0.61785370753875768,-32.347621389325802
175,25.323070686541428,140.06309586722645,-9.6573338374976831,0.47670769823303932,0.60137349170727783,-32.347621389325802
176,24.897626467443114,140.52788449198516,-9.07283927481188,0.46478862475870653,0.58449456268580258,-32.347621389325802
177,24.482616859983139,140.98116172310878,-8.5055762177655403,0.45327723112362184,0.56726305704633984,-32.347621389325802
178,24.07713164531005,141.42331572820328,-7.9558525679031797,0.44215400509448677,0.54972364986236077,-32.347621389325802
179,23.68030776759748,141.85472031743703,-7.4239370355175733,0.43140458923376329,0.53191553238560685,-32.347621389325802
180,23.291325321915465,142.27573146448216,-6.9100595203522577,0.42101114704514836,0.51387751516531566,-32.347621389325802
181,22.909403884531336,142.68669219604948,-6.4144159294320673,0.41096073156730567,0.49564359092019006,-32.347621389325802
182,22.53379914305258,143.08793051430752,-5.9371691112722109,0.40123831825803091,0.47724681815985615,-32.347621389325802
183,22.163799788971549,143.47976265742687,-5.4784523261463214,0.39183214311935377,0.4587167851258892,-32.347621389325802
184,21.798724639801861,143.86249107602478,-5.0383701207167171,0.38272841859792023,0.44008220542960447,-32.347621389325802
185,21.437919962253986,144.23640752598726,-4.6170013714008586,0.37391644996247914,0.42136874931585888,-32.347621389325802
186,21.080756971126032,144.60179229234717,-4.2144004993563984,0.36538476635990241,0.40260087204446054,-32.347621389325802
187,20.72662948123843,144.95891468909667,-3.8305992063663905,0.35712239674949647,0.38380129299000781,-32.347621389325802
188,20.374951691644142,145.3080346789217,-3.4656084413118675,0.34911998982501424,0.36499076505452283,-32.347621389325802
189,20.025156084860456,145.64940323153297,-3.1194197963605923,0.34136855261126792,0.34618864495127533,-32.347621389325802
190,19.676691423105588,145.98326156990206,-2.7920065134695049,0.33385833836907458,0.32741328289108762,-32.347621389325802
191,19.32902082726774,146.3098437425717,-2.4833254052415032,0.32658217266963463,0.3086811082280016,-32.347621389325802
192,18.981619923884772,146.62937473891384,-2.1933174330607503,0.31953099634213605,0.29000797218075292,-32.347621389325802
193,18.63397504675487,146.94207191216958,-1.9219091565320134,0.3126971732557538,0.27140827652873678,-32.347621389325802
194,18.285581480621687,147.24814628181238,-1.6690140140964289,0.30607436964281259,0.25289514243558453,-32.347621389325802
195,17.935941734972388,147.54780074057419,-1.4345328651450848,0.29965445876181968,0.23448114895134406,-32.347621389325802
196,17.584563836075333,147.84123235306097,-1.2183553973522743,0.29343161248678828,0.21617746779281052,-32.347621389325802
197,17.230959625701431,148.12863253497738,-1.0203610000914192,0.28740018191641048,0.19799439726085499,-32.347621389325802
198,16.874643055487798,148.41018628827638,-0.84041939507789287,0.28155375329900167,0.1799416050135263,-32.347621389325802
199,16.515128465149651,148.68607244239195,-0.67839149509063379,0.27588615411555956,0.16202789998725911,-32.347621389325802
200,16.151928833624883,148.95646479133646,-0.53413037902532923,0.27039234894451752,0.14426111606530453,-32.347621389325802
201,15.78455399106239,149.22153224935602,-0.40748203999341737,0.26506745801957066,0.12664833903191183,-32.347621389325802
202,15.412508780318351,149.48143900220202,-0.29828609448968418,0.2599067528460105,0.1091959455037332,-32.347621389325802
203,15.035291155703668,149.73634379699763,-0.20637629672360974,0.25490479479559741,0.091909797766074455,-32.347621389325802
204,14.652390207105093,149.98640183258391,-0.13158162583646402,0.25005803558628048,0.074794670887145726,-32.347621389325802
205,14.263284096886871,150.23176400938456,-0.073726735539188321,0.24536217680065669,0.057854890297275689,-32.347621389325802
206,13.867437898532112,150.47257706611921,-0.032632622856268063,0.24081305673465467,0.041094112682920257,-32.347621389325802
207,13.464301325238409,150.7089837128006,-0.0081172471890116928,0.23640664668138356,0.024515375667256371,-32.347621389325802
208,13.053306339510499,150.9411235474615,3.5461918134124804e-06,0.23213983466089419,0.0081207933808251052,-32.347621389325802
